system:index,occurrence,.geo
6736,76,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32671556375928,22.560873950312356]}"
6737,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32698505834455,22.560873950312356]}"
6738,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32725455292976,22.560873950312356]}"
6739,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32752404751503,22.560873950312356]}"
6740,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32779354210024,22.560873950312356]}"
6741,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32806303668545,22.560873950312356]}"
6742,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32833253127072,22.560873950312356]}"
6743,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32860202585593,22.560873950312356]}"
6744,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.3288715204412,22.560873950312356]}"
6745,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32914101502641,22.560873950312356]}"
6746,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32941050961168,22.560873950312356]}"
6747,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32968000419689,22.560873950312356]}"
6748,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.3299494987821,22.560873950312356]}"
6749,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.33021899336737,22.560873950312356]}"
6750,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.33048848795258,22.560873950312356]}"
6751,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.33075798253785,22.560873950312356]}"
6752,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.33102747712306,22.560873950312356]}"
6753,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.33129697170833,22.560873950312356]}"
6754,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.33156646629354,22.560873950312356]}"
6755,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.33183596087875,22.560873950312356]}"
6756,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.33210545546402,22.560873950312356]}"
6757,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.33237495004923,22.560873950312356]}"
6758,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.3326444446345,22.560873950312356]}"
6759,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.33291393921971,22.560873950312356]}"
6760,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.33318343380498,22.560873950312356]}"
6761,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.33345292839019,22.560873950312356]}"
6762,56,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.33372242297546,22.560873950312356]}"
6763,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.33480040131636,22.560873950312356]}"
6764,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.31997819912837,22.560604455727123]}"
6765,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32024769371364,22.560604455727123]}"
6766,78,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32051718829885,22.560604455727123]}"
6767,77,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32078668288412,22.560604455727123]}"
6768,73,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32105617746933,22.560604455727123]}"
6769,56,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.3213256720546,22.560604455727123]}"
6770,22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32159516663981,22.560604455727123]}"
6771,23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.3261765745888,22.560604455727123]}"
6772,61,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32644606917407,22.560604455727123]}"
6773,94,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32671556375928,22.560604455727123]}"
6774,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32698505834455,22.560604455727123]}"
6775,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32725455292976,22.560604455727123]}"
6776,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32752404751503,22.560604455727123]}"
6777,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32779354210024,22.560604455727123]}"
6778,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32806303668545,22.560604455727123]}"
6779,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32833253127072,22.560604455727123]}"
6780,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32860202585593,22.560604455727123]}"
6781,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.3288715204412,22.560604455727123]}"
6782,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32914101502641,22.560604455727123]}"
6783,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32941050961168,22.560604455727123]}"
6784,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32968000419689,22.560604455727123]}"
6785,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.3299494987821,22.560604455727123]}"
6786,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.33021899336737,22.560604455727123]}"
6787,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.33048848795258,22.560604455727123]}"
6788,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.33075798253785,22.560604455727123]}"
6789,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.33102747712306,22.560604455727123]}"
6790,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.33129697170833,22.560604455727123]}"
6791,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.33156646629354,22.560604455727123]}"
6792,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.33183596087875,22.560604455727123]}"
6793,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.33210545546402,22.560604455727123]}"
6794,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.33237495004923,22.560604455727123]}"
6795,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.3326444446345,22.560604455727123]}"
6796,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.33291393921971,22.560604455727123]}"
6797,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.33318343380498,22.560604455727123]}"
6798,58,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.33345292839019,22.560604455727123]}"
6799,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.31970870454316,22.560334961141884]}"
6800,66,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.31997819912837,22.560334961141884]}"
6801,66,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32024769371364,22.560334961141884]}"
6802,35,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32051718829885,22.560334961141884]}"
6803,37,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32078668288412,22.560334961141884]}"
6804,33,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32105617746933,22.560334961141884]}"
6805,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.3213256720546,22.560334961141884]}"
6806,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32563758541838,22.560334961141884]}"
6807,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32590708000359,22.560334961141884]}"
6808,50,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.3261765745888,22.560334961141884]}"
6809,85,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32644606917407,22.560334961141884]}"
6810,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32671556375928,22.560334961141884]}"
6811,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32698505834455,22.560334961141884]}"
6812,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32725455292976,22.560334961141884]}"
6813,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32752404751503,22.560334961141884]}"
6814,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32779354210024,22.560334961141884]}"
6815,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32806303668545,22.560334961141884]}"
6816,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32833253127072,22.560334961141884]}"
6817,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32860202585593,22.560334961141884]}"
6818,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.3288715204412,22.560334961141884]}"
6819,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32914101502641,22.560334961141884]}"
6820,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32941050961168,22.560334961141884]}"
6821,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32968000419689,22.560334961141884]}"
6822,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.3299494987821,22.560334961141884]}"
6823,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.33021899336737,22.560334961141884]}"
6824,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.33048848795258,22.560334961141884]}"
6825,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.33075798253785,22.560334961141884]}"
6826,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.33102747712306,22.560334961141884]}"
6827,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.33129697170833,22.560334961141884]}"
6828,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.33156646629354,22.560334961141884]}"
6829,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.33183596087875,22.560334961141884]}"
6830,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.33210545546402,22.560334961141884]}"
6831,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.33237495004923,22.560334961141884]}"
6832,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.3326444446345,22.560334961141884]}"
6833,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.33291393921971,22.560334961141884]}"
6834,91,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.33318343380498,22.560334961141884]}"
6835,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.33345292839019,22.560334961141884]}"
6836,60,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.31970870454316,22.56006546655665]}"
6837,81,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.31997819912837,22.56006546655665]}"
6838,81,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32024769371364,22.56006546655665]}"
6839,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32051718829885,22.56006546655665]}"
6840,28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32078668288412,22.56006546655665]}"
6841,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32105617746933,22.56006546655665]}"
6842,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32536809083311,22.56006546655665]}"
6843,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32563758541838,22.56006546655665]}"
6844,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32590708000359,22.56006546655665]}"
6845,61,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.3261765745888,22.56006546655665]}"
6846,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32644606917407,22.56006546655665]}"
6847,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32671556375928,22.56006546655665]}"
6848,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32698505834455,22.56006546655665]}"
6849,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32725455292976,22.56006546655665]}"
6850,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32752404751503,22.56006546655665]}"
6851,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32779354210024,22.56006546655665]}"
6852,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32806303668545,22.56006546655665]}"
6853,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32833253127072,22.56006546655665]}"
6854,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32860202585593,22.56006546655665]}"
6855,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.3288715204412,22.56006546655665]}"
6856,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32914101502641,22.56006546655665]}"
6857,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32941050961168,22.56006546655665]}"
6858,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32968000419689,22.56006546655665]}"
6859,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.3299494987821,22.56006546655665]}"
6860,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.33021899336737,22.56006546655665]}"
6861,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.33048848795258,22.56006546655665]}"
6862,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.33075798253785,22.56006546655665]}"
6863,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.33102747712306,22.56006546655665]}"
6864,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.33129697170833,22.56006546655665]}"
6865,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.33156646629354,22.56006546655665]}"
6866,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.33183596087875,22.56006546655665]}"
6867,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.33210545546402,22.56006546655665]}"
6868,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.33237495004923,22.56006546655665]}"
6869,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.3326444446345,22.56006546655665]}"
6870,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.33291393921971,22.56006546655665]}"
6871,60,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.33318343380498,22.56006546655665]}"
6872,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.33345292839019,22.56006546655665]}"
6873,54,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.34989209808955,22.56006546655665]}"
6874,19,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.35016159267482,22.56006546655665]}"
6875,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.31782224244651,22.55979597197141]}"
6876,45,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.31943920995795,22.55979597197141]}"
6877,75,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.31970870454316,22.55979597197141]}"
6878,64,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.31997819912837,22.55979597197141]}"
6879,30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32024769371364,22.55979597197141]}"
6880,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32051718829885,22.55979597197141]}"
6881,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32563758541838,22.55979597197141]}"
6882,14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32590708000359,22.55979597197141]}"
6883,85,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.3261765745888,22.55979597197141]}"
6884,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32644606917407,22.55979597197141]}"
6885,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32671556375928,22.55979597197141]}"
6886,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32698505834455,22.55979597197141]}"
6887,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32725455292976,22.55979597197141]}"
6888,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32752404751503,22.55979597197141]}"
6889,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32779354210024,22.55979597197141]}"
6890,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32806303668545,22.55979597197141]}"
6891,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32833253127072,22.55979597197141]}"
6892,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32860202585593,22.55979597197141]}"
6893,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.3288715204412,22.55979597197141]}"
6894,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32914101502641,22.55979597197141]}"
6895,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32941050961168,22.55979597197141]}"
6896,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.32968000419689,22.55979597197141]}"
6897,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.3299494987821,22.55979597197141]}"
6898,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.33021899336737,22.55979597197141]}"
